feature_0,feature_1,feature_2,feature_3,label
0.8021,-0.773158,-0.773158,-0.749982,0
-0.309643,0.596868,0.596868,2.24468,1
-0.680224,-0.259398,-0.259398,0.357633,1
-0.680224,0.0831082,0.0831082,0.275587,1
0.184465,0.768121,0.768121,0.0294508,0
0.8021,-0.773158,-0.773158,-0.749982,0
-0.927278,-0.259398,-0.259398,-0.339754,0
0.8021,-0.773158,-0.773158,-0.749982,0
-0.680224,-0.259398,-0.259398,-1.24225,1
1.66679,-0.430651,-0.430651,2.24468,0
1.41973,-0.601905,-0.601905,-0.0525947,0
-0.927278,6.59073,6.59073,2.61388,0
-0.927278,-0.773158,-0.773158,-1.3243,0
1.66679,-0.773158,-0.773158,-0.462822,0
0.184465,-0.088145,-0.088145,0.111496,1
0.184465,0.425615,0.425615,0.726838,1
0.184465,-0.601905,-0.601905,-0.544868,0
-0.0625892,-0.259398,-0.259398,1.26013,0
-0.680224,-0.088145,-0.088145,0.0294508,1
0.555046,-0.088145,-0.088145,-0.257708,0
-1.05081,1.11063,1.11063,0.0294508,0
-0.927278,-0.773158,-0.773158,-1.3243,0
-0.927278,-0.773158,-0.773158,-1.3243,0
1.66679,-0.773158,-0.773158,-0.462822,0
1.41973,1.28188,1.28188,0.931951,0
-0.927278,1.11063,1.11063,0.521724,1
1.66679,2.3094,2.3094,1.13707,0
-0.309643,1.11063,1.11063,2.12161,0
0.555046,-0.601905,-0.601905,-0.832027,0
-0.927278,-0.430651,-0.430651,-0.544868,0
-0.680224,-0.601905,-0.601905,0.275587,0
-0.680224,-0.773158,-0.773158,-1.24225,0
-0.556697,0.254361,0.254361,-0.339754,1
0.8021,-0.430651,-0.430651,0.234565,0
-0.927278,-0.773158,-0.773158,-1.3243,0
0.555046,-0.259398,-0.259398,-0.503845,1
1.41973,-0.601905,-0.601905,-0.380777,0
-0.680224,0.0831082,0.0831082,0.0294508,0
0.678573,-0.088145,-0.088145,-0.0525947,0
1.41973,-0.773158,-0.773158,-0.544868,0
0.184465,0.596868,0.596868,-0.0525947,0
0.555046,-0.088145,-0.088145,1.21911,0
0.184465,-0.601905,-0.601905,-0.339754,0
0.8021,-0.601905,-0.601905,-0.298731,0
-0.556697,3.16567,3.16567,1.83445,0
-0.0625892,-0.430651,-0.430651,-0.832027,0
-0.680224,-0.773158,-0.773158,-1.24225,1
-0.43317,2.82316,2.82316,-0.257708,1
-0.680224,0.596868,0.596868,-0.339754,1
0.307992,1.62439,1.62439,1.50627,0
-0.927278,0.0831082,0.0831082,0.275587,1
1.41973,-0.430651,-0.430651,0.0294508,0
1.41973,-0.773158,-0.773158,-0.544868,0
1.41973,-0.601905,-0.601905,-0.544868,1
0.8021,-0.601905,-0.601905,-0.749982,0
-0.927278,-0.601905,-0.601905,-0.996118,0
-0.556697,1.45313,1.45313,2.12161,0
-0.680224,-0.773158,-0.773158,-1.24225,1
-0.927278,-0.430651,-0.430651,1.67036,1
0.8021,-0.773158,-0.773158,-0.749982,0
-0.680224,-0.430651,-0.430651,1.50627,0
1.66679,-0.601905,-0.601905,-0.462822,0
0.555046,-0.430651,-0.430651,0.726838,0
0.555046,-0.601905,-0.601905,-0.832027,0
-0.0625892,-0.601905,-0.601905,-0.339754,0
1.41973,-0.773158,-0.773158,-0.544868,0
0.555046,0.425615,0.425615,0.644792,0
-0.0625892,-0.773158,-0.773158,-1.03714,0
-0.680224,-0.088145,-0.088145,-0.749982,1
0.8021,-0.259398,-0.259398,0.972974,0
0.8021,-0.259398,-0.259398,-0.257708,0
-0.680224,-0.088145,-0.088145,0.972974,0
-0.927278,-0.259398,-0.259398,-0.462822,0
0.184465,-0.259398,-0.259398,-0.257708,0
-0.927278,0.0831082,0.0831082,0.439678,0
0.184465,-0.088145,-0.088145,-0.667936,0
-0.680224,0.0831082,0.0831082,0.480701,0
1.41973,-0.430651,-0.430651,0.0294508,0
-0.680224,-0.430651,-0.430651,-0.380777,1
0.184465,-0.601905,-0.601905,0.152519,1
0.184465,-0.773158,-0.773158,-0.955095,0
-0.927278,6.41948,6.41948,2.12161,1
1.41973,-0.773158,-0.773158,-0.544868,1
0.555046,1.79564,1.79564,1.46525,0
-0.927278,6.07697,6.07697,2.61388,1
0.555046,-0.773158,-0.773158,-0.832027,0
-0.680224,0.254361,0.254361,0.726838,0
-0.680224,1.96689,1.96689,1.50627,1
-0.927278,-0.601905,-0.601905,-1.3243,0
-0.186116,0.768121,0.768121,1.17809,0
-0.927278,1.11063,1.11063,2.61388,0
1.66679,-0.773158,-0.773158,-0.462822,0
1.66679,0.254361,0.254361,2.20366,0
-0.927278,0.425615,0.425615,-0.257708,1
-0.680224,0.0831082,0.0831082,-0.462822,1
-0.0625892,-0.773158,-0.773158,-1.03714,0
-0.680224,1.45313,1.45313,0.234565,0
-0.927278,1.28188,1.28188,0.76786,1
1.41973,-0.773158,-0.773158,-0.544868,0
-0.927278,-0.773158,-0.773158,-1.3243,0
0.8021,-0.259398,-0.259398,-0.0525947,0
1.41973,-0.601905,-0.601905,-0.339754,0
1.41973,1.79564,1.79564,1.21911,0
0.8021,-0.259398,-0.259398,-0.462822,0
1.66679,5.56321,5.56321,2.61388,0
-0.680224,0.425615,0.425615,-0.0115719,1
-0.680224,-0.088145,-0.088145,-0.462822,0
-0.927278,-0.430651,-0.430651,-1.03714,1
-0.680224,2.99441,2.99441,0.972974,0
1.66679,-0.430651,-0.430651,0.275587,0
0.0609378,-0.088145,-0.088145,0.152519,0
-0.927278,0.939374,0.939374,-0.257708,0
-0.680224,-0.601905,-0.601905,-1.03714,1
3.64322,-0.773158,-0.773158,0.193542,0
0.8021,1.79564,1.79564,1.75241,0
1.41973,-0.088145,-0.088145,1.05502,0
-0.927278,-0.773158,-0.773158,-1.3243,0
1.66679,-0.430651,-0.430651,0.234565,0
-0.680224,-0.773158,-0.773158,-1.24225,0
1.41973,-0.430651,-0.430651,1.46525,0
-0.927278,2.65191,2.65191,0.726838,1
0.184465,-0.430651,-0.430651,0.234565,1
-0.927278,-0.088145,-0.088145,-0.339754,0
-0.927278,0.0831082,0.0831082,0.0294508,1
-0.680224,-0.773158,-0.773158,-1.24225,0
0.184465,-0.601905,-0.601905,-0.421799,0
0.555046,-0.773158,-0.773158,-0.832027,0
0.8021,0.939374,0.939374,0.234565,0
1.66679,-0.773158,-0.773158,-0.462822,1
1.41973,-0.430651,-0.430651,0.234565,0
1.66679,0.0831082,0.0831082,1.46525,0
0.184465,-0.088145,-0.088145,0.644792,0
0.8021,-0.773158,-0.773158,-0.749982,0
1.04915,0.425615,0.425615,2.49082,0
1.66679,-0.430651,-0.430651,0.0294508,0
-0.927278,1.62439,1.62439,1.21911,0
-0.927278,0.596868,0.596868,1.62934,0
-0.927278,-0.773158,-0.773158,-1.3243,1
0.8021,-0.773158,-0.773158,-0.749982,0
-0.680224,-0.773158,-0.773158,-1.24225,0
-0.927278,0.768121,0.768121,0.726838,0
-0.927278,-0.601905,-0.601905,-0.955095,1
-0.927278,-0.773158,-0.773158,-1.3243,0
